family,x,y,count
P4,0.19,0.35,570
P4,0.19,0.36,823
P4,0.18,0.36,406
P4,0.18,0.35,186
P4,0.07,0.64,741
P4,0.08,0.64,636
P4,0.09,0.64,583
P4,-0.10,0.49,1917
P4,-0.11,0.49,1760
P4,-0.12,0.49,1921
P4,0.02,0.44,1878
P4,-0.04,0.20,6683
P4,-0.19,0.84,1251
P4,-0.21,0.74,2200
P4,-0.01,0.32,7643
P4,-0.02,0.31,6579
P4,0.13,0.40,2699
P4,-0.14,1.16,576
P4,-0.15,1.16,438
P4,-0.16,1.16,390
P4,0.09,0.33,5023
P4,0.21,0.47,763
P4,0.20,0.47,180
P4,0.03,0.57,1924
P4,-0.23,0.52,2846
P4,0.21,0.48,638
P4,0.20,0.48,297
P4,-0.12,0.99,822
P4,-0.13,0.99,817
P4,0.09,0.20,6222
P4,-0.08,0.61,1170
P4,-0.09,0.61,1186
P4,-0.10,0.61,999
P4,0.24,0.93,400
P4,0.23,0.93,293
P4,0.06,0.32,6818
P4,0.02,0.48,6928
P4,0.10,0.94,236
P4,0.11,0.94,106
P4,0.12,0.94,81
P4,-0.23,0.37,1053
P4,-0.22,0.37,57
P4,-0.05,0.29,8484
P4,0.06,0.45,10221
P4,-0.16,0.69,579
P4,-0.16,0.70,835
P4,-0.17,0.70,814
P4,-0.17,0.69,872
P4,-0.05,0.73,799
P4,-0.06,0.73,760
P4,-0.12,0.46,2351
P4,-0.13,0.46,2016
P4,0.08,0.41,3484
P4,0.23,0.40,1434
P4,0.05,1.14,172
P4,0.05,1.15,232
P4,0.06,1.15,183
P4,0.06,1.14,146
P4,-0.24,0.30,1142
P4,-0.16,1.03,1074
P4,-0.15,1.03,718
P4,-0.14,1.03,627
P4,-0.13,0.81,554
P4,-0.14,0.81,580
P4,-0.09,0.42,3330
P4,0.12,0.24,3312
P4,0.13,0.24,1656
P4,0.13,0.23,1264
P4,0.14,0.23,92
P4,-0.10,0.54,1989
P4,-0.11,0.54,1904
P4,-0.11,0.53,1651
P4,-0.19,0.80,1518
P4,-0.18,0.80,1238
P4,0.14,0.38,1675
P4,0.14,0.39,1610
P4,-0.22,0.41,536
P4,-0.21,0.67,1896
P4,-0.03,0.40,3906
P4,-0.02,0.39,4721
P4,-0.03,0.34,5866
P4,-0.15,0.79,621
P4,-0.01,0.64,1561
P4,0.00,0.64,1340
P4,-0.01,0.98,525
P4,0.22,0.62,607
P4,0.21,0.62,950
P4,0.20,0.62,1164
P4,0.08,0.20,7012
P4,0.00,0.39,5721
P4,0.01,0.39,5373
P4,-0.19,1.04,1344
P4,-0.18,1.04,1035
P4,-0.18,1.03,1077
P4,-0.19,0.79,1317
P4,-0.20,0.79,1594
P4,-0.21,0.79,1683
P4,0.04,0.40,6619
P4,-0.01,0.84,568
P4,-0.01,0.85,398
P4,0.00,0.85,519
P4,0.00,0.84,363
P4,0.22,0.44,1340
P4,-0.09,1.06,491
P4,-0.10,1.05,364
P4,0.05,0.39,7644
P4,0.07,0.39,5922
P4,-0.03,0.53,1373
P4,-0.02,0.53,1426
P4,-0.01,0.53,1415
P4,0.07,0.28,6887
P4,0.08,0.28,6803
P4,-0.24,0.70,1860
P4,-0.02,0.52,1382
P4,0.15,0.84,186
P4,0.15,0.85,142
P4,0.16,0.85,142
P4,0.16,0.84,310
P4,-0.24,0.63,2752
P4,-0.17,1.34,530
P4,-0.16,1.34,554
P4,-0.20,0.35,858
P4,-0.19,0.35,759
P4,-0.11,0.74,1093
P4,-0.08,0.45,3105
P4,0.05,0.96,282
P4,0.06,0.96,194
P4,0.06,0.95,192
P4,-0.21,0.45,270
P4,0.21,0.51,1256
P4,0.20,0.51,505
P4,-0.10,1.06,485
P4,-0.10,1.07,676
P4,-0.11,1.07,546
P4,-0.11,1.06,559
P4,0.04,0.61,1028
P4,0.05,0.61,747
P4,0.05,0.62,1183
P4,0.06,0.62,846
P4,0.06,0.61,544
P4,-0.07,0.24,11236
P4,-0.18,0.82,1165
P4,-0.03,0.60,1409
P4,-0.03,0.61,1385
P4,-0.02,0.60,1990
P4,-0.18,0.96,836
P4,-0.02,0.63,1451
P4,-0.02,0.64,1476
P4,0.05,1.34,74
P4,0.06,1.34,83
P4,0.07,1.34,139
P4,0.16,1.10,110
P4,0.16,1.11,150
P4,0.17,1.11,102
P4,0.17,1.10,47
P4,0.12,0.34,2950
P4,0.13,0.33,2198
P4,-0.21,1.34,400
P4,-0.21,1.35,505
P4,-0.20,1.35,362
P4,-0.20,1.34,363
P4,-0.19,1.34,476
P4,-0.21,1.21,745
P4,-0.20,1.21,615
P4,-0.19,1.21,349
P4,0.08,0.34,4789
P4,0.08,0.35,3987
P4,-0.22,0.62,2389
P4,-0.15,0.46,1415
P4,-0.16,0.47,1066
P4,-0.20,1.03,943
P4,-0.13,0.66,903
P4,-0.13,0.44,1782
P4,-0.24,0.32,760
P4,-0.10,1.19,242
P4,-0.11,1.19,185
P4,-0.12,1.19,232
P4,-0.24,0.96,760
P4,-0.02,0.38,4976
P4,-0.03,0.38,5251
P4,-0.13,0.34,1997
P4,-0.14,0.34,1554
P4,-0.14,0.35,1624
P4,-0.15,0.34,973
P4,0.14,1.21,131
P4,0.15,1.21,120
P4,0.16,1.21,69
P4,-0.11,0.47,2648
P4,-0.11,0.48,2492
P4,-0.12,0.48,2038
P4,-0.12,0.47,2236
P4,-0.12,0.55,1970
P4,-0.08,0.24,8728
P4,-0.08,0.66,1457
P4,0.02,0.90,541
P4,0.02,0.91,424
P4,0.02,0.57,1928
P4,0.01,0.57,2065
P4,0.02,0.35,5662
P4,0.02,0.34,8061
P4,0.14,1.13,151
P4,0.15,1.13,96
P4,0.16,1.13,64
P4,0.03,0.71,739
P4,0.03,0.72,651
P4,-0.07,0.43,3931
P4,-0.09,0.29,4542
P4,-0.08,0.29,5176
P4,-0.20,0.31,1377
P4,-0.19,0.31,454
P4,0.04,0.58,1496
P4,0.04,0.59,1405
P4,0.11,0.96,197
P4,0.11,0.97,149
P4,0.12,0.97,120
P4,0.12,0.96,150
P4,-0.21,1.07,974
P4,-0.22,1.07,667
P4,-0.23,1.07,401
P4,-0.14,0.63,937
P4,-0.14,0.64,1113
P4,-0.15,0.64,1053
P4,-0.15,0.63,874
P4,0.03,0.70,1210
P4,-0.18,1.38,668
P4,-0.19,1.38,587
P4,0.24,1.10,213
P4,0.24,1.11,266
P4,0.23,1.11,283
P4,0.23,1.10,172
P4,0.22,1.10,184
P4,-0.18,1.08,572
P4,-0.17,1.08,507
P4,0.23,0.43,2318
P4,-0.22,0.27,1453
P4,-0.21,0.28,1328
P4,-0.21,0.27,1120
P4,-0.15,0.96,575
P4,-0.16,0.96,686
P4,-0.16,0.97,883
P4,-0.17,0.96,788
P4,-0.09,0.70,1644
P4,-0.10,0.70,1337
P4,-0.11,0.70,1253
P4,-0.11,0.69,731
P4,0.03,0.74,969
P4,0.04,0.74,678
P4,0.05,0.74,528
P4,0.22,1.39,32
P4,0.22,1.38,277
P4,0.00,1.39,51
P4,-0.02,0.65,1131
P4,-0.02,0.66,1057
P4,-0.04,0.39,3755
P4,-0.03,0.39,4492
P4,-0.06,0.64,1208
P4,-0.06,0.65,1426
P4,-0.07,0.64,1203
P4,0.12,0.26,3096
P4,0.13,0.26,1957
P4,-0.08,0.60,1036
P4,-0.09,0.60,903
P4,-0.09,0.59,1344
P4,-0.02,0.55,1620
P4,-0.01,0.55,2037
P4,0.06,0.79,389
P4,0.07,0.78,282
P4,0.08,1.13,149
P4,0.09,1.13,136
P4,0.10,1.13,172
P4,0.23,0.45,3036
P4,0.22,0.45,1445
P4,-0.04,0.57,1309
P4,-0.05,0.57,1650
P4,-0.06,0.57,1297
P4,0.12,0.30,3022
P4,0.13,0.30,2256
P4,0.14,0.30,1321
P4,0.24,0.45,3328
P4,-0.10,0.91,340
P4,-0.10,0.92,409
P4,-0.11,0.91,244
P4,-0.10,1.12,361
P4,-0.10,1.13,670
P4,-0.11,1.13,533
P4,-0.11,1.12,415
P4,-0.09,0.37,3052
P4,-0.10,0.37,2721
P4,-0.23,0.91,817
P4,-0.24,0.91,484
P4,-0.24,0.90,925
P4,-0.16,0.42,942
P4,-0.17,0.51,835
P4,-0.17,0.52,541
P4,-0.18,0.52,488
P4,-0.19,0.52,347
P4,-0.19,0.51,177
P4,0.04,0.98,440
P4,0.05,0.98,495
P4,0.05,0.97,283
P4,-0.22,0.91,1225
P4,-0.22,0.90,1167
P4,0.24,0.95,185
P4,0.23,0.95,317
P4,0.22,0.95,227
P4,0.22,0.94,289
P4,0.10,0.85,248
P4,0.10,0.86,296
P4,0.11,0.86,249
P4,0.11,0.85,259
P4,0.12,0.85,189
P4,-0.20,1.07,1038
P4,-0.19,1.07,1044
P4,0.22,0.33,644
P4,0.20,0.33,1464
P4,0.13,0.39,1657
P4,-0.11,0.38,2297
P4,-0.11,0.37,2816
P4,-0.12,0.37,2260
P4,0.00,0.75,591
P4,0.00,0.76,535
P4,0.01,0.75,648
P4,0.01,0.58,1631
P4,0.01,0.40,5095
P4,-0.01,0.33,8049
P4,0.04,0.45,13697
P4,0.22,0.38,228
P4,-0.15,0.98,714
P4,-0.15,0.99,886
P4,-0.16,0.99,773
P4,-0.17,0.99,576
P4,-0.17,0.98,921
P4,0.24,0.32,447
P4,0.24,0.31,349
P4,-0.03,1.01,376
P4,-0.03,1.02,613
P4,-0.02,1.02,435
P4,-0.02,1.01,444
P4,-0.08,0.46,2915
P4,0.04,0.89,350
P4,0.06,0.28,7424
P4,-0.04,0.43,3551
P4,-0.12,0.56,1439
P4,-0.14,0.75,802
P4,-0.15,0.75,485
P4,-0.16,0.75,413
P4,0.04,0.53,2665
P4,0.07,0.82,515
P4,0.07,0.83,317
P4,0.08,0.83,280
P4,0.09,0.83,220
P4,0.09,0.82,369
P4,-0.07,0.70,957
P4,-0.07,0.71,666
P4,-0.17,1.03,1185
P4,0.03,0.28,7872
P4,-0.11,0.92,452
P4,-0.12,0.92,379
P4,-0.21,0.95,1004
P4,0.06,0.51,3233
P4,-0.23,0.60,2704
P4,-0.17,1.18,898
P4,-0.18,1.18,885
P4,-0.19,1.18,727
P4,0.21,0.35,629
P4,0.21,0.36,498
P4,0.20,0.36,875
P4,0.05,0.56,1006
P4,0.06,0.56,969
P4,0.07,0.56,818
P4,-0.21,0.43,172
P4,-0.11,0.27,3362
P4,-0.03,0.85,626
P4,-0.02,0.85,478
P4,-0.02,0.86,783
P4,-0.01,0.86,716
P4,0.04,0.38,6142
P4,0.11,1.06,119
P4,0.11,1.07,121
P4,0.12,1.07,186
P4,0.13,1.07,67
P4,0.13,1.06,134
P4,0.07,0.31,5851
P4,0.01,0.84,460
P4,0.01,0.85,449
P4,-0.09,0.31,5278
P4,-0.24,0.87,770
P4,-0.07,0.27,6607
P4,-0.14,0.43,1982
P4,-0.14,0.42,1438
P4,-0.15,0.42,1116
P4,-0.19,1.29,306
P4,-0.18,1.29,352
P4,-0.18,1.07,845
P4,0.15,0.46,5107
P4,-0.10,0.51,1830
P4,-0.11,0.51,1658
P4,-0.12,0.51,1493
P4,-0.15,0.35,1010
P4,0.21,1.13,174
P4,0.20,1.13,129
P4,0.19,1.13,120
P4,-0.17,0.53,523
P4,-0.18,0.53,352
P4,-0.18,0.54,473
P4,-0.19,0.53,334
P4,0.03,0.60,1547
P4,0.02,0.60,1604
P4,-0.22,0.78,1755
P4,-0.21,0.78,1423
P4,0.03,1.00,170
P4,0.04,1.00,252
P4,0.04,1.01,273
P4,0.05,1.00,251
P4,-0.01,0.49,4338
P4,-0.04,0.54,1526
P4,-0.03,0.54,1456
P4,0.09,1.28,135
P4,0.10,1.28,193
P4,0.03,0.64,1885
P4,0.04,0.64,1192
P4,0.05,0.51,3407
P4,0.00,0.87,690
P4,0.00,0.86,552
P4,0.01,0.60,1543
P4,0.01,0.61,1618
P4,0.00,0.61,1469
P4,0.00,0.60,1809
P4,-0.05,0.77,484
P4,-0.05,0.78,676
P4,0.20,0.30,953
P4,0.19,0.30,249
P4,-0.24,0.33,797
P4,-0.12,0.38,2191
P4,-0.13,0.38,1670
P4,-0.14,0.38,1474
P4,-0.13,0.64,1099
P4,-0.05,0.46,5531
P4,-0.04,0.46,5451
P4,-0.02,0.48,4352
P4,-0.02,0.49,2761
P4,-0.03,0.49,2042
P4,-0.03,0.48,4014
P4,0.12,0.27,2689
P4,-0.23,0.49,3824
P4,-0.24,1.05,624
P4,-0.22,1.06,717
P4,-0.22,1.05,675
P4,-0.19,0.64,594
P4,-0.18,0.64,534
P4,0.04,0.39,7410
P4,-0.10,0.72,878
P4,-0.11,0.71,705
P4,-0.12,0.77,675
P4,-0.13,0.77,657
P4,-0.19,0.72,1459
P4,0.07,0.77,474
P4,0.07,0.76,359
P4,-0.20,1.37,284
P4,-0.21,1.37,313
P4,-0.22,1.37,443
P4,-0.22,1.36,333
P4,-0.18,0.74,888
P4,-0.19,0.74,1324
P4,-0.06,0.74,906
P4,-0.06,0.75,870
P4,-0.07,0.75,952
P4,-0.07,0.74,842
P4,0.04,0.87,545
P4,-0.18,0.86,881
P4,-0.17,0.87,978
P4,-0.17,0.86,701
P4,-0.16,0.86,743
P4,-0.22,0.40,408
P4,-0.11,0.28,3051
P4,-0.20,0.78,1287
P4,-0.19,0.78,1435
P4,-0.24,1.17,572
P4,-0.24,1.16,578
P4,0.21,0.30,2038
P4,0.20,0.29,846
P4,-0.04,1.23,133
P4,-0.04,1.24,339
P4,-0.16,0.59,1006
P4,-0.17,0.59,839
P4,-0.24,0.75,1063
P4,-0.13,1.20,196
P4,-0.12,1.20,205
P4,-0.11,1.20,260
P4,0.12,0.39,2078
P4,0.14,0.40,2734
P4,0.06,0.81,401
P4,-0.08,0.43,3763
P4,-0.09,0.43,3347
P4,-0.10,0.43,3085
P4,-0.13,0.60,1209
P4,-0.14,0.60,1279
P4,-0.14,0.61,1425
P4,-0.15,0.61,1073
P4,-0.15,0.60,841
P4,-0.02,0.68,1218
P4,0.19,0.49,257
P4,0.20,0.49,384
P4,-0.11,1.08,266
P4,0.09,0.69,143
P4,0.10,0.69,124
P4,0.11,0.69,155
P4,-0.14,1.39,39
P4,-0.13,1.39,45
P4,-0.13,1.38,258
P4,-0.23,0.31,1127
P4,-0.21,0.31,2356
P4,-0.22,0.89,1021
P4,-0.21,0.89,1288
P4,-0.20,0.89,1508
P4,-0.05,0.41,3059
P4,0.05,0.35,5502
P4,-0.11,0.39,2892
P4,-0.13,0.39,1779
P4,-0.05,1.17,39
P4,-0.05,1.18,124
P4,-0.06,1.18,258
P4,-0.06,1.17,252
P4,-0.19,1.01,1058
P4,0.20,0.50,465
P4,0.15,0.41,3267
P4,0.24,0.54,805
P4,-0.24,0.47,3220
P4,-0.23,0.47,3004
P4,-0.22,0.47,1923
P4,-0.13,0.31,2224
P4,-0.14,0.31,1574
P4,-0.14,0.32,1104
P4,-0.15,0.31,1076
P4,-0.15,0.47,1271
P4,-0.15,0.48,991
P4,-0.17,0.48,661
P4,-0.17,0.47,719
P4,-0.22,0.32,1779
P4,-0.21,0.32,2366
P4,-0.06,0.85,488
P4,-0.08,0.85,337
P4,-0.13,1.26,428
P4,-0.15,1.26,468
P4,-0.09,0.25,7733
P4,-0.15,0.56,727
P4,-0.16,0.56,661
P4,-0.17,0.35,392
P4,-0.18,0.35,311
P4,-0.22,0.55,2503
P4,-0.21,0.55,1575
P4,-0.09,0.36,3843
P4,0.18,0.43,1025
P4,-0.13,1.04,663
P4,-0.14,0.41,2397
P4,-0.15,0.40,1362
P4,-0.11,0.44,2126
P4,-0.16,0.57,874
P4,-0.17,0.57,784
P4,-0.18,0.57,606
P4,-0.04,0.77,903
P4,0.07,0.79,338
P4,0.01,1.20,101
P4,0.01,1.21,123
P4,0.02,1.21,169
P4,0.02,1.20,84
P4,-0.08,0.32,4766
P4,-0.11,1.05,291
P4,-0.12,0.71,1039
P4,-0.13,0.71,675
P4,-0.21,0.65,1815
P4,-0.03,0.66,1194
P4,-0.03,0.67,955
P4,-0.24,0.64,2236
P4,0.06,1.10,146
P4,0.06,1.11,284
P4,0.07,1.11,286
P4,0.07,1.10,190
P4,0.08,1.10,160
P4,-0.15,1.10,463
P4,-0.14,1.10,489
P4,-0.13,1.10,323
P4,0.09,0.30,4722
P4,0.11,0.30,3732
P4,-0.11,0.55,1909
P4,-0.14,1.01,776
P4,-0.13,1.01,551
P4,0.20,0.35,985
P4,-0.08,0.38,3474
P4,0.05,1.31,167
P4,0.05,1.32,165
P4,0.06,1.32,282
P4,0.19,1.21,165
P4,0.20,1.21,158
P4,-0.12,0.39,2525
P4,-0.15,0.41,1775
P4,-0.16,0.41,889
P4,-0.17,0.41,790
P4,-0.01,0.77,917
P4,-0.01,0.78,899
P4,-0.21,0.90,1223
P4,-0.20,0.90,1158
P4,-0.16,0.88,857
P4,-0.17,0.88,883
P4,-0.18,0.88,848
P4,-0.24,1.18,337
P4,-0.24,1.19,260
P4,-0.23,1.18,405
P4,-0.24,1.37,770
P4,0.07,1.14,135
P4,0.07,1.15,152
P4,0.08,1.15,81
P4,0.08,1.14,187
P4,0.22,0.28,2314
P4,0.21,0.28,1741
P4,-0.21,0.33,1567
P4,-0.20,0.33,1544
P4,-0.18,0.48,523
P4,-0.18,0.49,359
P4,-0.19,0.49,253
P4,-0.20,0.49,431
P4,-0.20,0.48,195
P4,-0.17,1.14,773
P4,-0.15,1.14,397
P4,0.24,0.76,377
P4,0.23,0.76,405
P4,0.14,1.01,63
P4,0.15,1.01,128
P4,0.16,1.01,121
P4,-0.09,0.26,5532
P4,-0.10,0.26,4514
P4,-0.01,0.61,1429
P4,0.00,1.17,174
P4,0.00,1.18,161
P4,0.01,1.18,167
P4,-0.07,0.94,259
P4,-0.07,0.95,482
P4,-0.10,1.00,258
P4,-0.10,1.01,484
P4,-0.11,1.01,763
P4,-0.12,1.01,824
P4,-0.12,1.00,562
P4,0.18,0.40,602
P4,-0.06,0.69,1011
P4,0.23,0.28,1516
P4,0.00,0.80,692
P4,0.15,0.77,56
P4,0.19,0.97,174
P4,-0.14,0.82,654
P4,-0.15,0.82,637
P4,-0.16,0.82,743
P4,0.24,1.22,121
P4,0.24,1.21,145
P4,0.23,1.21,75
P4,-0.02,0.50,1745
P4,-0.19,1.35,223
P4,-0.18,1.36,202
P4,-0.17,1.36,225
P4,-0.11,0.42,2933
P4,-0.11,0.43,2537
P4,-0.12,0.70,1207
P4,-0.13,0.70,794
P4,-0.23,0.63,3420
P4,-0.22,0.63,2562
P4,0.11,0.36,1943
P4,-0.06,1.31,149
P4,-0.06,1.32,364
P4,0.12,0.29,2361
P4,-0.06,0.77,713
P4,-0.06,0.78,570
P4,0.24,1.14,191
P4,0.23,1.14,181
P4,0.07,0.86,325
P4,0.08,0.86,269
P4,0.08,0.87,321
P4,0.09,0.86,133
P4,-0.20,0.67,1426
P4,-0.11,0.50,1706
P4,-0.12,0.50,2188
P4,-0.08,0.94,252
P4,-0.09,0.94,425
P4,0.06,0.59,760
P4,0.06,0.60,912
P4,0.07,0.60,731
P4,0.07,0.59,1092
P4,-0.06,0.33,5952
P4,-0.19,1.11,497
P4,-0.18,1.11,437
P4,-0.17,1.11,296
P4,-0.08,0.51,1498
P4,-0.08,0.52,1765
P4,-0.07,0.52,1759
P4,-0.07,0.51,1381
P4,-0.20,1.20,521
P4,-0.21,1.20,609
P4,-0.22,1.20,763
P4,-0.05,0.95,452
P4,-0.05,0.96,614
P4,-0.04,0.96,393
P4,-0.04,0.95,462
P4,-0.11,0.26,3473
P4,-0.12,0.26,3169
P4,-0.24,0.59,2885
P4,-0.23,1.33,579
P4,-0.09,0.48,2306
P4,-0.09,0.49,2014
P4,-0.13,1.28,202
P4,-0.12,1.28,74
P4,-0.11,1.28,24
P4,-0.12,0.81,597
P4,-0.01,0.39,5820
P4,-0.20,0.66,1190
P4,-0.14,0.24,476
P4,-0.01,1.03,505
P4,-0.01,1.04,399
P4,-0.02,1.04,306
P4,-0.02,1.03,367
P4,0.04,1.26,115
P4,0.04,1.27,152
P4,0.05,1.27,198
P4,0.05,1.26,172
P4,-0.23,0.58,2994
P4,0.01,0.62,1578
P4,0.19,0.29,149
P4,0.22,1.22,157
P4,0.21,1.22,248
P4,0.21,1.23,216
P4,0.20,1.23,226
P4,0.20,1.22,300
P4,-0.24,0.48,3091
P4,0.09,0.43,1062
P4,-0.20,0.74,1700
P4,-0.18,0.73,1121
P4,-0.08,0.55,2363
P4,-0.09,0.55,2268
P4,0.24,0.99,175
P4,0.23,0.99,225
P4,0.22,0.99,185
P4,-0.14,1.38,267
P4,-0.12,0.28,2892
P4,0.21,1.35,159
P4,0.22,1.35,216
P4,-0.22,0.71,2930
P4,0.24,0.35,1420
P4,0.23,0.35,350
P4,-0.19,0.34,453
P4,-0.18,0.34,206
P4,0.19,0.37,797
P4,0.18,0.37,509
P4,0.17,0.37,509
P4,-0.14,0.72,1007
P4,-0.14,0.71,795
P4,0.10,0.49,3484
P4,-0.13,0.29,1945
P4,-0.11,1.30,518
P4,-0.10,1.30,260
P4,0.07,0.84,311
P4,0.07,0.85,499
P4,0.08,0.85,240
P4,0.08,0.84,276
P4,0.09,0.84,271
P4,-0.24,0.78,1195
P4,-0.23,0.78,1723
P4,-0.12,0.27,3023
P4,0.06,0.33,6730
P4,-0.12,1.31,414
P4,-0.11,1.31,338
P4,-0.22,0.98,1103
P4,-0.05,0.74,963
P4,-0.05,0.75,1000
P4,-0.07,0.56,1942
P4,-0.11,1.00,376
P4,0.07,1.04,349
P4,0.08,1.04,298
P4,0.09,1.03,319
P4,-0.20,0.30,913
P4,-0.19,0.30,334
P4,-0.19,0.29,141
P4,-0.03,0.70,1054
P4,-0.03,0.71,569
P4,-0.09,0.86,591
P4,-0.10,0.86,574
P4,-0.09,1.02,415
P4,-0.09,1.03,532
P4,0.00,0.72,655
P4,0.00,0.73,1179
P4,0.01,0.73,679
P4,0.01,0.72,487
P4,0.19,0.62,696
P4,0.18,0.62,200
P4,-0.04,0.82,714
P4,-0.05,0.82,843
P4,-0.05,0.81,591
P4,-0.16,0.50,1157
P4,0.19,0.33,399
P4,0.18,0.33,110
P4,0.12,0.69,85
P4,0.12,0.70,125
P4,0.13,0.70,132
P4,0.13,0.69,88
P4,-0.22,0.73,2273
P4,0.04,1.12,206
P4,0.05,1.12,224
P4,0.05,1.13,20
P4,0.06,1.12,107
P4,0.13,0.32,2238
P4,0.14,0.32,1604
P4,0.17,0.36,485
P4,0.09,1.27,131
P4,0.10,1.27,149
P4,0.09,0.67,379
P4,0.10,0.67,253
P4,-0.06,0.56,1957
P4,-0.24,1.28,376
P4,-0.23,1.27,420
P4,0.00,0.55,2286
P4,0.00,0.56,1982
P4,-0.01,0.56,1706
P4,0.22,1.13,209
P4,-0.18,0.61,544
P4,0.01,0.80,553
P4,0.01,0.81,641
P4,0.02,0.81,757
P4,0.02,0.80,627
P4,-0.23,1.00,755
P4,-0.22,1.00,549
P4,-0.21,1.00,439
P4,0.13,0.61,263
P4,0.14,0.61,100
P4,-0.21,0.59,1971
P4,-0.20,0.59,1196
P4,-0.19,0.59,650
P4,-0.06,0.52,1452
P4,-0.05,0.49,1751
P4,-0.06,0.48,1716
P4,-0.24,0.81,1212
P4,-0.20,0.29,878
P4,-0.01,0.60,1908
P4,-0.13,0.47,1721
P4,-0.24,0.57,2981
P4,0.00,0.93,445
P4,-0.14,0.39,1163
P4,-0.15,0.39,1100
P4,-0.16,0.38,561
P4,-0.02,0.59,1897
P4,-0.08,0.65,969
P4,-0.09,0.65,1222
P4,-0.10,0.65,1611
P4,-0.23,0.79,1595
P4,-0.05,0.91,473
P4,-0.05,0.92,688
P4,0.06,0.75,500
P4,-0.06,0.90,407
P4,-0.05,0.90,482
P4,-0.05,0.89,464
P4,0.15,1.00,99
P4,0.16,1.00,96
P4,0.17,1.00,85
P4,-0.21,0.85,1234
P4,-0.21,0.42,55
P4,-0.14,1.04,640
P4,-0.15,1.04,578
P4,0.05,0.85,567
P4,0.06,0.85,513
P4,0.06,0.86,377
P4,-0.11,0.80,695
P4,-0.14,0.28,1253
P4,-0.15,0.28,647
P4,0.02,1.39,40
P4,0.02,1.38,213
P4,-0.17,1.02,872
P4,-0.13,0.30,1746
P4,0.06,0.98,259
P4,0.06,0.97,294
P4,-0.18,1.13,731
P4,-0.17,1.13,727
P4,-0.16,1.13,667
P4,-0.17,1.09,551
P4,-0.16,1.09,619
P4,-0.11,0.20,837
P4,0.01,0.56,1945
P4,-0.19,0.33,643
P4,-0.18,0.33,170
P4,-0.10,1.20,310
P4,-0.10,1.21,454
P4,0.05,0.52,2661
P4,-0.11,0.23,5145
P4,-0.12,0.23,3186
P4,-0.13,0.23,1203
P4,-0.13,0.22,687
P4,-0.11,0.58,1227
P4,0.03,0.92,404
P4,-0.20,1.28,353
P4,-0.20,1.29,291
P4,-0.18,1.28,232
P4,-0.04,0.48,3183
P4,-0.12,0.22,2419
P4,-0.11,0.85,607
P4,-0.12,0.85,685
P4,-0.23,0.57,3304
P4,-0.22,0.57,2557
P4,-0.21,0.57,1765
P4,-0.20,0.57,1164
P4,-0.16,1.32,512
P4,0.23,1.26,353
P4,0.22,1.26,223
P4,-0.05,0.60,1123
P4,0.06,1.04,269
P4,0.08,1.03,312
P4,-0.12,1.15,455
P4,-0.11,1.15,428
P4,0.18,0.72,377
P4,0.17,0.72,217
P4,0.16,0.72,80
P4,-0.05,0.33,6045
P4,0.01,0.98,239
P4,0.01,0.99,303
P4,0.02,0.99,210
P4,0.02,0.98,153
P4,0.03,0.98,373
P4,-0.24,0.34,1032
P4,-0.16,1.25,484
P4,-0.06,0.58,1345
P4,-0.06,0.59,1379
P4,-0.05,0.59,1307
P4,-0.04,0.59,1163
P4,-0.04,0.58,841
P4,0.10,0.92,118
P4,0.11,0.92,99
P4,0.10,0.93,127
P4,0.11,0.93,91
P4,0.12,0.93,119
P4,0.12,0.92,77
P4,-0.16,0.60,716
P4,-0.17,0.60,489
P4,-0.24,1.09,853
P4,-0.23,1.09,1019
P4,-0.24,1.10,319
P4,0.22,0.81,244
P4,0.13,0.85,112
P4,0.14,0.85,68
P4,0.11,0.42,1848
P4,0.22,0.53,1431
P4,0.20,0.53,652
P4,0.05,0.86,521
P4,0.05,0.87,430
P4,0.06,0.87,425
P4,0.07,0.87,276
P4,-0.19,1.36,194
P4,-0.18,1.37,249
P4,-0.13,0.68,515
P4,-0.13,0.69,920
P4,-0.14,0.68,756
P4,-0.04,0.52,1439
P4,-0.04,0.53,1375
P4,0.00,0.68,936
P4,-0.17,0.54,726
P4,-0.17,0.55,777
P4,-0.18,0.55,585
P4,-0.13,1.23,324
P4,-0.12,1.23,372
P4,-0.21,0.71,2083
P4,-0.24,0.94,1014
P4,-0.24,0.95,663
P4,-0.23,0.95,1095
P4,-0.23,0.94,1113
P4,0.03,0.66,1115
P4,0.03,0.67,1186
P4,0.04,0.67,1030
P4,0.04,0.66,985
P4,0.11,0.51,822
P4,-0.08,0.80,707
P4,-0.08,0.81,640
P4,-0.07,0.81,679
P4,-0.07,0.80,936
P4,-0.02,1.31,117
P4,-0.01,1.31,193
P4,-0.01,1.32,330
P4,0.00,1.31,144
P4,-0.13,1.32,286
P4,-0.12,1.32,209
P4,-0.01,0.54,1976
P4,-0.14,0.46,1742
P4,-0.14,0.47,1386
P4,0.00,0.99,302
P4,0.01,1.00,314
P4,0.08,0.98,283
P4,0.09,0.98,229
P4,0.05,0.82,408
P4,0.06,0.82,413
P4,0.06,0.83,525
P4,-0.08,0.75,966
P4,-0.08,0.74,898
P4,-0.06,1.07,657
P4,-0.06,1.06,378
P4,0.03,0.54,2306
P4,0.06,0.88,336
P4,0.06,0.89,271
P4,-0.03,0.92,551
