family,x,y,count
P2,0.04,0.31,1700
P2,-0.08,0.90,191
P2,-0.09,0.90,190
P2,-0.10,0.90,43
P2,-0.05,0.80,328
P2,-0.06,0.80,155
P2,-0.06,0.79,365
P2,0.02,0.48,707
P2,0.02,0.49,729
P2,0.03,0.49,551
P2,0.03,0.48,755
P2,0.03,0.82,113
P2,0.02,0.82,159
P2,-0.05,0.66,700
P2,0.19,0.66,3926
P2,0.15,0.43,331
P2,0.07,0.52,466
P2,0.07,0.53,318
P2,0.08,0.52,272
P2,0.03,0.29,1444
P2,0.04,0.29,1697
P2,-0.14,0.75,148
P2,-0.15,0.75,114
P2,-0.05,0.49,721
P2,-0.05,0.50,673
P2,-0.04,0.49,848
P2,0.21,0.65,1203
P2,-0.22,1.13,138
P2,-0.22,1.14,226
P2,-0.23,1.14,259
P2,-0.24,1.14,210
P2,-0.24,1.13,136
P2,-0.04,0.53,810
P2,-0.04,0.54,646
P2,-0.05,0.54,1149
P2,-0.06,0.54,655
P2,-0.06,0.53,681
P2,0.02,0.75,202
P2,0.02,0.76,549
P2,0.01,0.75,241
P2,-0.04,0.35,981
P2,-0.03,0.35,1425
P2,-0.02,0.35,1221
P2,0.05,0.67,268
P2,0.05,0.68,637
P2,0.04,0.68,3289
P2,0.04,0.67,230
P2,0.17,0.67,19
P2,-0.09,0.52,575
P2,-0.08,0.52,559
P2,-0.08,0.51,485
P2,0.04,0.54,746
P2,0.05,0.54,677
P2,0.05,0.55,618
P2,0.06,0.54,457
P2,-0.02,1.16,2
P2,-0.02,1.17,34
P2,-0.01,1.17,22
P2,-0.01,1.16,3
P2,0.16,0.38,2178
P2,0.16,0.39,2584
P2,0.16,0.40,85931
P2,0.16,0.41,5235
P2,0.17,0.41,735
P2,0.01,0.46,878
P2,0.01,0.47,822
P2,-0.22,0.65,481
P2,0.02,0.29,1430
P2,-0.21,1.06,61
P2,-0.22,1.06,120
P2,-0.23,1.06,155
P2,-0.23,1.05,270
P2,0.00,0.78,458
P2,0.00,0.79,659
P2,-0.01,0.79,517
P2,-0.01,0.78,415
P2,-0.02,0.78,422
P2,-0.07,0.28,1383
P2,-0.07,0.27,1879
P2,-0.08,0.27,1179
P2,0.15,0.52,233
P2,-0.20,0.80,380
P2,-0.19,0.80,307
P2,-0.18,0.80,140
P2,-0.24,0.93,324
P2,-0.23,0.93,409
P2,0.43,0.97,1
P2,0.42,0.97,12
P2,0.01,0.83,562
P2,0.00,0.83,615
P2,-0.01,0.83,418
P2,-0.01,0.82,662
P2,-0.08,0.30,814
P2,-0.09,0.30,1007
P2,-0.07,0.22,2120
P2,-0.08,0.22,1857
P2,-0.10,0.38,558
P2,-0.11,0.38,536
P2,-0.12,0.38,422
P2,0.08,0.47,652
P2,0.08,0.48,707
P2,0.09,0.48,517
P2,0.09,0.47,647
P2,0.02,0.28,1552
P2,0.01,0.27,1608
P2,0.00,0.27,2027
P2,0.04,0.50,657
P2,0.05,0.50,717
P2,0.06,0.50,556
P2,-0.11,0.61,281
P2,-0.12,0.61,342
P2,-0.13,0.61,398
P2,-0.13,0.60,224
P2,0.01,1.15,95
P2,0.01,1.16,91
P2,0.00,1.16,24
P2,0.00,1.15,49
P2,-0.16,0.91,177
P2,-0.15,0.91,75
P2,-0.21,0.79,540
P2,-0.20,0.79,353
P2,-0.19,0.79,280
P2,-0.12,0.26,755
P2,-0.14,0.25,147
P2,0.14,0.42,1860
P2,-0.23,0.94,162
P2,-0.23,0.95,316
P2,-0.22,0.95,241
P2,-0.21,0.95,259
P2,-0.21,0.94,360
P2,-0.16,0.76,271
P2,0.25,0.85,370
P2,0.24,0.85,74
P2,0.22,0.82,922
P2,0.22,0.83,211
P2,0.23,0.83,174
P2,0.24,0.83,72
P2,0.24,0.82,450
P2,-0.07,0.94,114
P2,-0.07,0.95,125
P2,0.19,0.40,75807
P2,0.19,0.41,5515
P2,0.19,0.42,1096
P2,0.19,0.43,1050
P2,0.19,0.44,47754
P2,-0.11,0.32,588
P2,-0.12,0.32,718
P2,-0.13,0.32,409
P2,-0.13,0.31,545
P2,0.03,0.25,2478
P2,0.04,0.25,2416
P2,-0.22,0.69,521
P2,-0.21,0.70,491
P2,-0.21,0.69,443
P2,-0.01,0.29,1703
P2,0.13,0.39,2404
P2,0.14,0.40,40151
P2,0.14,0.41,5489
P2,-0.24,0.76,366
P2,-0.23,0.76,347
P2,0.07,0.24,1671
P2,-0.03,0.30,1352
P2,0.03,0.30,1409
P2,0.15,0.65,1565
P2,0.04,0.27,1784
P2,0.04,0.26,2232
P2,-0.02,0.20,1442
P2,-0.03,0.20,1311
P2,0.18,0.56,177
P2,-0.21,0.81,402
P2,-0.20,0.81,401
P2,-0.19,0.81,380
P2,0.03,0.65,509
P2,0.03,0.66,1962
P2,0.04,0.66,292
P2,0.04,0.65,760
P2,0.06,0.25,2341
P2,0.05,0.25,2074
P2,0.09,0.20,1414
P2,0.07,0.20,1391
P2,0.05,0.49,679
P2,0.06,0.49,860
P2,0.07,0.49,628
P2,-0.05,0.30,1162
P2,-0.03,0.31,1492
P2,0.02,0.41,1151
P2,0.03,0.41,1050
P2,-0.02,0.43,686
P2,-0.01,0.43,1101
P2,-0.05,0.34,1207
P2,-0.05,0.33,1047
P2,-0.21,0.72,488
P2,-0.20,0.72,417
P2,0.26,0.84,90
P2,0.26,0.85,364
P2,0.06,0.56,430
P2,0.05,0.56,561
P2,-0.02,0.64,535
P2,-0.02,0.65,806
P2,-0.10,0.46,614
P2,-0.06,0.69,409
P2,-0.06,0.70,325
P2,-0.07,0.70,344
P2,-0.07,0.69,413
P2,-0.08,0.69,459
P2,0.05,0.22,2397
P2,0.04,0.22,2271
P2,-0.13,1.15,98
P2,-0.12,1.15,93
P2,0.03,0.34,1630
P2,0.01,0.33,1647
P2,0.14,0.62,1370
P2,-0.01,0.74,269
P2,-0.03,0.74,874
P2,-0.05,0.52,587
P2,-0.05,0.53,769
P2,-0.06,0.52,605
P2,0.13,0.56,166
P2,0.15,0.56,5802
P2,-0.21,0.96,220
P2,-0.20,0.96,224
P2,-0.19,0.96,230
P2,-0.19,0.95,314
P2,0.05,1.31,44
P2,0.04,1.31,114
P2,0.02,0.33,1454
P2,0.00,0.33,1701
P2,0.08,0.59,1051
P2,0.09,0.59,1578
P2,0.10,0.59,1818
P2,0.06,0.22,2516
P2,0.11,0.27,722
P2,0.12,0.27,575
P2,0.13,0.27,312
P2,-0.08,0.56,389
P2,-0.09,0.56,376
P2,-0.13,0.69,218
P2,-0.14,0.69,152
P2,0.16,1.16,109
P2,0.16,1.17,29
P2,0.15,1.17,93
P2,0.15,1.16,40
P2,0.15,0.41,309
P2,0.15,0.42,291
P2,-0.08,0.21,2647
P2,-0.08,0.85,254
P2,-0.21,0.97,181
P2,-0.20,0.97,199
P2,-0.19,0.97,228
P2,-0.04,0.44,850
P2,-0.04,0.45,1057
P2,-0.03,0.45,1099
P2,-0.03,0.44,948
P2,0.00,0.41,1267
P2,0.01,0.41,1397
P2,-0.24,0.86,179
P2,-0.23,0.86,261
P2,-0.12,0.81,232
P2,-0.13,0.81,161
P2,-0.14,0.81,152
P2,-0.21,0.77,376
P2,-0.22,0.77,457
P2,-0.20,0.91,311
P2,-0.19,0.91,225
P2,-0.18,0.91,200
P2,0.10,0.33,2181
P2,0.10,0.32,615
P2,0.11,0.32,61715
P2,0.03,0.57,558
P2,0.02,0.57,415
P2,0.02,0.56,501
P2,0.12,0.39,491
P2,0.10,1.19,84
P2,0.11,1.19,104
P2,-0.08,1.19,111
P2,0.01,0.23,2756
P2,0.21,0.84,203
P2,0.20,0.84,336
P2,0.19,0.83,808
P2,0.15,0.82,1350
P2,0.14,0.82,1527
P2,0.13,0.82,1352
P2,0.01,0.20,1260
P2,0.00,0.20,1244
P2,0.03,0.31,1452
P2,0.07,0.25,1746
P2,0.08,0.26,1048
P2,0.09,0.26,1189
P2,0.09,0.25,1596
P2,-0.06,0.38,846
P2,-0.06,0.39,832
P2,0.18,0.39,168
P2,0.18,0.40,6597
P2,0.18,0.41,2385
P2,0.18,0.42,855
P2,0.18,0.43,1361
P2,0.18,0.44,46687
P2,0.41,0.78,58
P2,0.41,0.79,39
P2,0.40,0.79,31
P2,0.40,0.78,39
P2,0.28,0.85,179
P2,0.29,0.85,116
P2,0.30,0.85,146
P2,-0.03,0.53,935
P2,0.10,0.25,889
P2,0.11,0.25,613
P2,0.11,0.26,483
P2,0.12,0.25,480
P2,-0.24,0.67,468
P2,-0.24,0.68,625
P2,-0.23,0.68,630
P2,-0.23,0.67,574
P2,-0.22,0.67,440
P2,0.06,0.27,1333
P2,-0.12,0.22,486
P2,-0.13,0.22,118
P2,-0.17,0.61,46
P2,-0.18,0.61,108
P2,-0.19,0.61,187
P2,-0.19,0.60,235
P2,-0.02,0.81,598
P2,-0.03,0.81,286
P2,-0.04,0.81,201
P2,-0.21,0.60,399
P2,-0.20,0.60,229
P2,-0.22,0.86,237
P2,-0.21,0.86,242
P2,-0.06,0.72,561
P2,-0.06,0.73,344
P2,0.04,0.69,26995
P2,0.02,0.59,705
P2,0.03,0.59,515
P2,0.04,0.59,628
P2,0.07,0.27,1535
P2,-0.13,0.42,302
P2,0.09,0.66,620
P2,0.10,0.66,525
P2,0.24,0.30,90
P2,0.06,0.20,1400
P2,-0.07,0.36,712
P2,-0.09,0.28,782
P2,0.04,0.34,1254
P2,0.08,0.81,1466
P2,0.06,0.81,391
P2,0.14,0.65,4424
P2,0.02,0.46,976
P2,0.00,0.46,1220
P2,0.08,0.54,514
P2,0.08,0.55,517
P2,0.09,0.55,316
P2,0.09,0.54,418
P2,0.10,0.54,320
P2,-0.06,0.35,1221
P2,-0.06,0.36,1037
P2,-0.07,0.35,1132
P2,0.03,1.05,196
P2,0.03,1.06,192
P2,0.00,0.53,713
P2,0.00,0.54,862
P2,0.01,0.54,845
P2,0.01,0.53,801
P2,-0.20,0.74,295
P2,-0.19,0.74,222
P2,-0.18,0.74,143
P2,0.00,0.82,902
P2,-0.02,0.83,376
P2,-0.02,0.82,396
P2,0.01,0.40,1111
P2,0.00,0.40,1160
P2,-0.01,0.40,1320
P2,-0.10,0.37,463
P2,-0.12,0.37,374
P2,-0.22,0.44,366
P2,-0.16,0.77,172
P2,0.07,0.31,1179
P2,0.08,0.31,708
P2,-0.03,0.36,1515
P2,-0.01,0.36,1154
P2,-0.05,0.76,515
P2,-0.05,0.77,787
P2,-0.04,0.77,427
P2,-0.04,0.76,522
P2,0.03,0.40,954
P2,0.04,0.40,875
P2,-0.02,0.71,362
P2,-0.03,0.71,153
P2,-0.03,0.72,344
P2,0.10,0.48,397
P2,0.10,0.47,666
P2,-0.24,0.80,311
P2,-0.24,0.79,196
P2,-0.20,0.73,382
P2,-0.19,0.73,227
P2,0.07,0.97,363
P2,0.07,0.98,204
P2,0.08,0.98,342
P2,0.08,0.97,224
P2,0.16,0.82,597
P2,0.17,0.82,1273
P2,0.18,0.82,836
P2,0.18,0.81,89
P2,0.19,0.78,486
P2,0.19,0.79,199
P2,0.20,0.79,221
P2,0.21,0.79,279
P2,0.21,0.78,639
P2,0.24,0.78,135
P2,0.24,0.77,219
P2,-0.24,0.88,303
P2,-0.09,0.38,796
P2,0.04,0.71,128
P2,0.07,0.70,3269
P2,0.08,0.70,226
P2,0.06,0.70,2465
P2,0.05,0.70,16504
P2,0.03,0.24,2691
P2,-0.10,1.31,82
P2,-0.10,1.32,36
P2,-0.11,1.32,45
P2,-0.11,1.31,72
P2,0.02,0.40,1212
P2,0.14,0.47,680
P2,0.05,0.34,916
P2,0.04,0.48,646
P2,0.04,0.49,593
P2,-0.05,0.64,572
P2,-0.06,0.64,639
P2,0.07,0.78,339
P2,0.07,0.79,279
P2,0.06,0.79,240
P2,0.06,0.78,241
P2,0.02,0.71,1796
P2,-0.02,0.27,2004
P2,-0.01,0.27,1720
P2,-0.20,0.82,387
P2,-0.19,0.82,295
P2,0.08,0.78,251
P2,0.04,0.52,859
P2,0.04,0.51,692
P2,-0.04,1.34,41
P2,-0.03,1.34,138
P2,-0.03,1.33,57
P2,0.00,0.95,153
P2,0.00,0.94,126
P2,-0.23,0.89,440
P2,-0.22,0.89,308
P2,-0.21,0.89,261
P2,-0.03,0.78,514
P2,-0.02,0.77,384
P2,-0.03,0.97,66
P2,-0.04,0.97,179
P2,-0.05,0.97,187
P2,-0.06,0.32,1042
P2,-0.06,0.33,1000
P2,-0.07,0.33,1192
P2,-0.08,0.33,1066
P2,-0.08,0.32,969
P2,-0.04,0.36,1096
P2,-0.05,0.36,983
P2,0.17,0.89,456
P2,0.17,0.90,972
P2,0.18,0.90,717
P2,0.18,0.89,158
P2,-0.15,0.61,239
P2,-0.16,0.61,145
P2,0.09,0.50,724
P2,0.09,0.51,475
P2,0.10,0.51,432
P2,0.10,0.50,424
P2,-0.22,0.64,578
P2,-0.21,0.64,324
P2,0.11,1.39,4
P2,0.11,1.38,75
P2,0.16,0.88,464
P2,0.16,0.89,565
P2,0.15,0.88,360
P2,0.04,0.70,5087
P2,0.03,0.70,426
P2,0.02,0.70,434
P2,0.02,0.69,372
P2,-0.14,0.40,342
P2,-0.16,0.40,236
P2,0.01,0.67,800
P2,0.01,0.66,13598
P2,-0.22,0.81,353
P2,-0.05,1.02,170
P2,-0.05,1.03,187
P2,-0.04,0.73,628
P2,-0.05,0.73,501
P2,-0.05,0.72,776
P2,-0.23,0.25,8
P2,-0.22,0.25,34
P2,-0.03,0.27,2032
P2,0.10,0.83,360
P2,0.09,0.82,695
P2,0.05,0.27,1708
P2,-0.07,0.74,247
P2,-0.08,0.75,580
P2,-0.08,0.74,599
P2,0.06,0.67,469
P2,0.07,0.67,17049
P2,-0.24,0.63,561
P2,0.00,0.26,1743
P2,-0.02,0.47,1093
P2,-0.01,0.47,1035
P2,0.06,0.94,339
P2,0.05,0.94,294
P2,0.04,0.94,241
P2,-0.24,0.94,126
P2,-0.24,0.95,194
P2,-0.22,0.94,321
P2,-0.08,0.28,1149
P2,-0.15,0.74,274
P2,-0.17,0.73,212
P2,-0.11,0.43,559
P2,-0.23,0.83,493
P2,-0.23,0.84,369
P2,-0.22,0.83,468
P2,-0.21,0.52,118
P2,-0.20,0.53,107
P2,-0.20,0.52,27
P2,-0.11,0.59,367
P2,-0.12,0.59,477
P2,-0.12,0.60,172
P2,-0.13,0.59,459
P2,0.42,1.20,15
P2,0.07,0.75,1351
P2,0.07,0.74,208
P2,0.01,0.69,432
P2,-0.09,0.76,515
P2,-0.10,0.76,190
P2,-0.10,0.77,183
P2,-0.02,0.63,459
P2,-0.03,0.64,759
P2,-0.03,0.63,307
P2,-0.04,0.63,503
P2,0.05,1.05,166
P2,0.05,1.04,289
P2,0.00,0.39,1321
P2,-0.23,0.91,246
P2,-0.22,0.91,324
P2,-0.21,0.91,334
P2,-0.18,1.11,40
P2,-0.17,1.11,124
P2,-0.16,1.11,54
P2,-0.11,0.30,384
P2,-0.12,0.30,371
P2,-0.17,1.13,114
P2,-0.19,1.14,286
P2,-0.19,1.13,119
P2,-0.15,0.39,128
P2,-0.16,0.39,58
P2,-0.17,0.39,82
P2,-0.17,0.38,200
P2,0.06,0.66,17924
P2,0.07,0.66,22019
P2,-0.24,0.87,274
P2,0.10,1.25,73
P2,0.10,1.26,105
P2,0.11,1.26,47
P2,0.12,1.26,121
P2,0.12,1.25,155
P2,0.08,0.76,8747
P2,0.07,0.76,8515
P2,-0.12,0.90,62
P2,-0.12,0.91,51
P2,-0.13,0.91,149
P2,-0.14,0.91,191
P2,-0.14,0.90,109
P2,-0.20,0.36,149
P2,-0.19,0.36,158
P2,-0.21,1.03,359
P2,-0.20,1.03,427
P2,-0.19,1.03,351
P2,-0.05,1.08,64
P2,-0.05,1.09,83
P2,-0.06,1.09,59
P2,-0.06,1.08,112
P2,0.07,0.59,1049
P2,-0.23,1.20,222
P2,-0.22,1.20,200
P2,-0.21,1.20,152
P2,-0.21,1.19,162
P2,0.06,0.28,1519
P2,0.06,0.73,175
P2,0.07,0.73,71
P2,-0.10,0.33,606
P2,-0.10,0.34,767
P2,-0.11,0.33,607
P2,-0.11,0.68,236
P2,-0.12,0.68,347
P2,-0.13,0.68,222
P2,-0.23,0.77,459
P2,0.23,0.32,1092
P2,0.05,0.65,18697
P2,0.09,0.32,901
P2,-0.08,0.34,811
P2,-0.09,0.33,1007
P2,0.12,1.34,33
P2,0.13,1.34,61
P2,0.10,0.93,424
P2,-0.03,0.56,619
P2,0.11,0.22,589
P2,0.12,0.22,346
P2,0.13,0.22,72
P2,-0.07,0.40,1275
P2,0.06,1.06,63
P2,0.06,1.07,247
P2,0.07,1.07,106
P2,0.07,1.06,106
P2,-0.09,1.31,73
P2,-0.10,1.30,142
P2,-0.16,0.50,175
P2,-0.22,1.28,134
P2,-0.21,1.28,93
P2,-0.03,0.57,668
P2,-0.22,1.36,132
P2,-0.21,1.36,151
P2,-0.20,1.36,130
P2,0.11,0.29,1239
P2,0.12,0.29,420
P2,0.12,0.30,541
P2,0.13,0.30,376
P2,0.13,0.29,268
P2,-0.20,0.95,276
P2,-0.18,0.95,216
P2,-0.11,0.77,746
P2,-0.12,0.77,331
P2,0.04,0.21,2918
P2,0.04,0.60,687
P2,0.05,0.60,547
P2,0.05,0.59,572
P2,-0.22,0.60,404
P2,0.04,0.41,1025
P2,-0.23,0.87,341
P2,-0.22,0.87,402
P2,0.10,0.92,551
P2,0.17,0.40,18504
P2,-0.23,0.75,418
P2,-0.22,0.75,315
P2,-0.21,0.75,235
P2,-0.01,0.84,388
P2,-0.24,0.47,613
P2,-0.23,0.47,647
P2,-0.22,0.47,438
P2,0.07,0.38,999
P2,0.07,0.39,811
P2,0.08,0.39,767
P2,-0.20,0.28,70
P2,-0.19,0.28,5
P2,-0.22,0.50,593
P2,-0.21,0.51,246
P2,-0.21,0.50,219
P2,0.04,0.33,1233
P2,0.03,0.33,1330
P2,-0.23,1.33,174
P2,-0.23,1.34,57
P2,-0.22,1.34,81
P2,-0.21,1.34,46
P2,-0.21,1.33,128
P2,0.00,1.21,40
P2,-0.01,1.21,12
P2,-0.01,1.22,34
P2,-0.02,1.21,41
P2,-0.11,1.39,8
P2,-0.11,1.38,40
P2,-0.12,1.38,34
P2,0.22,0.30,186
P2,0.21,0.30,192
P2,0.20,0.30,616
P2,-0.01,0.65,738
P2,-0.02,0.66,916
P2,-0.03,0.65,5067
P2,-0.02,1.33,113
P2,-0.01,1.33,72
P2,-0.01,1.34,63
P2,0.16,0.90,1178
P2,0.19,0.82,918
P2,0.20,0.83,430
P2,0.21,0.83,273
P2,0.21,0.82,910
P2,0.02,0.53,768
P2,0.03,0.53,1006
P2,0.04,0.53,825
P2,0.07,0.48,734
P2,0.14,0.63,976
P2,0.05,0.26,1653
P2,-0.02,1.20,67
P2,-0.03,1.21,25
P2,-0.03,1.20,52
P2,0.13,0.96,269
P2,0.13,0.97,270
P2,0.24,1.00,37
P2,0.24,1.01,58
P2,0.25,1.01,39
P2,0.25,1.00,6
P2,0.13,0.62,1448
P2,-0.12,0.51,270
P2,-0.12,0.39,429
P2,-0.13,0.39,276
P2,-0.13,0.40,496
P2,-0.14,0.39,235
P2,0.17,0.60,277
P2,0.17,0.59,524
P2,0.21,1.14,42
P2,0.21,1.15,102
P2,0.22,1.15,38
P2,0.22,1.14,57
P2,0.23,1.14,99
P2,0.03,0.64,362
P2,-0.02,0.44,853
P2,0.09,0.36,1656
P2,-0.21,0.58,400
P2,0.32,0.77,109
P2,0.32,0.78,150
P2,0.33,0.78,123
P2,0.33,0.77,81
P2,0.09,0.42,430
P2,0.10,0.42,426
P2,0.23,0.82,790
P2,0.18,0.80,171
P2,0.17,0.79,493
P2,0.17,0.78,883
P2,0.16,0.79,589
P2,0.16,0.78,1499
P2,0.15,0.78,1684
P2,0.03,0.21,2790
P2,-0.10,0.23,1277
P2,-0.11,0.23,1016
P2,-0.12,0.23,551
P2,0.17,0.80,258
P2,0.16,0.80,202
P2,0.12,0.79,273
P2,0.07,0.55,448
P2,0.07,0.56,640
P2,0.08,0.56,459
P2,0.15,0.39,172
P2,0.15,0.40,2698
P2,0.16,0.44,48199
P2,-0.19,1.07,339
P2,-0.18,1.07,237
P2,0.00,0.89,201
P2,0.00,0.90,115
P2,-0.01,0.90,115
P2,-0.01,0.89,202
P2,-0.02,0.89,325
P2,-0.01,0.37,1269
P2,0.00,0.37,989
P2,-0.17,1.07,244
P2,-0.16,1.07,194
P2,-0.15,1.07,111
P2,-0.18,0.83,209
P2,-0.19,0.83,219
P2,-0.19,0.84,325
P2,-0.20,0.84,337
P2,-0.20,0.83,380
P2,-0.04,1.20,67
P2,-0.04,1.21,107
P2,-0.05,1.21,40
P2,-0.05,1.20,41
P2,-0.07,0.96,31
P2,-0.08,0.96,118
P2,0.18,0.54,1042
P2,-0.04,1.15,82
P2,-0.04,1.16,21
P2,-0.03,1.16,44
P2,-0.03,1.15,23
P2,0.27,0.85,230
P2,0.27,0.86,116
P2,0.28,0.86,245
P2,-0.17,0.40,144
P2,-0.18,0.40,85
P2,0.09,0.29,873
P2,0.10,0.29,1385
P2,0.10,0.30,990
P2,0.11,0.30,2294
P2,-0.21,1.14,248
P2,-0.21,1.15,89
P2,-0.22,1.15,205
P2,0.22,1.03,36
P2,0.22,1.04,156
P2,0.23,1.04,167
P2,0.23,1.03,79
P2,0.24,1.03,110
P2,-0.24,0.83,294
P2,0.10,0.20,829
P2,0.09,0.31,706
P2,0.10,0.31,475
P2,-0.12,0.65,347
P2,-0.13,0.65,253
P2,-0.02,0.24,2787
P2,0.24,1.06,91
P2,0.25,1.06,49
P2,0.26,1.06,48
P2,0.05,0.31,1385
P2,-0.10,0.55,744
P2,-0.10,0.56,360
P2,-0.11,0.55,492
P2,0.14,0.45,2293
P2,-0.24,0.34,230
P2,-0.23,0.34,70
P2,-0.12,0.53,528
P2,-0.12,0.54,543
P2,-0.13,0.54,381
P2,-0.13,0.53,426
P2,-0.08,0.29,888
P2,-0.16,1.10,49
P2,-0.18,1.10,67
P2,0.11,0.21,563
P2,0.11,0.20,314
P2,0.12,0.20,32
P2,-0.11,0.29,692
P2,-0.01,0.49,663
P2,-0.03,0.49,803
P2,-0.03,0.48,820
P2,0.00,0.71,10337
P2,-0.01,0.71,425
P2,-0.07,0.79,371
P2,-0.08,0.80,877
P2,-0.09,0.80,498
P2,-0.09,0.79,659
P2,0.18,0.78,864
P2,0.18,0.79,261
P2,0.20,0.78,936
P2,0.05,0.47,629
P2,0.01,0.68,445
P2,0.00,0.68,372
P2,-0.01,0.68,3293
P2,-0.01,0.67,387
P2,-0.01,0.20,1441
P2,0.43,0.90,35
P2,0.42,0.90,47
P2,0.42,0.89,6
P2,0.16,0.43,2133
P2,-0.21,1.18,50
P2,-0.22,1.19,184
P2,-0.23,1.19,114
P2,0.01,0.86,535
P2,0.01,0.87,1159
P2,0.00,0.86,1200
P2,-0.04,0.83,396
P2,0.43,1.15,2
P2,0.42,1.15,24
P2,0.43,0.73,5
P2,0.42,0.73,56
P2,0.09,0.27,990
P2,0.10,0.27,1236
P2,-0.03,0.43,960
P2,-0.04,0.42,1008
P2,-0.13,1.39,23
P2,-0.13,1.38,33
P2,-0.02,0.33,1554
P2,-0.01,0.33,1504
P2,-0.24,0.85,195
P2,-0.24,0.84,236
P2,-0.24,0.81,331
P2,-0.23,0.81,453
P2,-0.23,0.80,395
P2,-0.06,0.95,101
P2,-0.06,0.96,85
P2,-0.05,0.96,309
P2,-0.05,0.95,76
P2,-0.09,0.21,2121
P2,-0.10,0.21,1439
P2,-0.11,0.21,686
P2,0.12,0.81,170
P2,0.13,0.81,424
P2,0.12,0.80,219
P2,0.01,0.65,8498
P2,0.00,0.65,6982
P2,0.00,0.66,449
P2,0.02,0.92,269
P2,0.01,0.92,178
P2,0.14,0.30,265
P2,0.14,0.29,131
P2,-0.01,0.73,364
P2,-0.02,0.73,202
P2,-0.03,0.73,377
P2,0.21,0.85,169
P2,0.20,0.85,201
P2,0.19,0.85,359
P2,0.13,0.83,701
P2,0.12,0.83,478
P2,0.11,0.83,469
P2,-0.08,0.31,971
P2,0.01,0.55,837
P2,0.02,0.55,681
P2,0.29,0.82,140
P2,-0.05,0.27,1569
P2,-0.04,0.27,1914
P2,0.00,0.36,1157
P2,-0.19,0.75,194
P2,-0.20,0.75,165
P2,-0.24,0.89,273
P2,-0.17,0.89,217
P2,-0.16,0.89,171
P2,-0.24,0.99,334
P2,-0.24,0.98,157
P2,-0.23,0.98,281
P2,-0.07,0.73,199
P2,-0.08,0.73,390
P2,-0.09,0.73,804
P2,-0.14,1.02,162
P2,-0.15,1.02,220
P2,-0.16,1.02,181
P2,-0.02,0.59,621
P2,-0.02,0.58,518
P2,0.08,0.27,1192
P2,0.08,0.28,1005
P2,0.09,0.28,1058
P2,0.01,0.70,877
P2,0.00,0.69,1051
P2,-0.12,0.28,465
P2,0.03,1.03,239
P2,0.02,1.03,242
P2,0.01,1.02,47
P2,-0.07,1.18,111
P2,-0.07,1.19,19
P2,-0.09,1.19,63
P2,-0.09,1.18,3
P2,0.00,0.21,2489
P2,-0.03,0.58,592
P2,-0.03,0.59,683
P2,0.05,0.41,1110
P2,0.05,0.42,814
P2,0.06,0.42,700
P2,0.06,0.41,550
P2,-0.24,0.35,270
P2,-0.07,0.86,201
P2,-0.08,0.86,214
P2,-0.09,0.86,122
P2,0.01,0.36,1181
P2,-0.12,0.89,59
P2,-0.13,0.90,112
P2,-0.13,0.89,130
P2,0.15,0.45,4252
P2,0.17,0.65,270
P2,-0.03,0.52,685
P2,-0.04,0.52,519
P2,0.05,0.29,2219
P2,-0.10,0.30,564
P2,0.43,0.79,29
P2,0.42,0.79,80
P2,0.09,0.33,6481
P2,-0.14,1.28,45
P2,-0.15,1.28,65
P2,-0.16,1.28,53
P2,0.12,0.87,678
P2,0.13,0.87,879
P2,0.14,0.87,811
P2,0.14,0.86,1219
P2,0.22,0.84,227
P2,0.23,0.84,106
P2,0.09,0.43,457
P2,0.10,0.43,430
P2,0.14,0.27,226
P2,0.15,0.27,672
P2,0.33,1.28,3
P2,0.33,1.29,8
P2,0.34,1.29,19
P2,0.35,1.29,2
P2,0.35,1.28,27
P2,-0.06,0.74,368
P2,-0.20,0.61,257
P2,0.03,0.52,913
P2,-0.13,0.30,207
P2,-0.23,0.52,532
P2,-0.22,0.52,305
P2,0.24,0.47,82
P2,0.24,0.46,856
P2,0.15,0.48,1749
P2,0.17,0.48,2252
P2,0.17,0.49,2977
P2,-0.22,0.79,581
P2,-0.10,0.79,375
P2,-0.10,0.80,304
P2,-0.11,0.80,263
P2,-0.11,0.79,324
P2,0.00,0.67,378
P2,-0.14,1.32,52
P2,-0.13,1.32,95
P2,0.09,0.57,365
P2,0.09,0.58,547
P2,0.10,0.58,668
P2,0.10,0.57,246
P2,-0.13,0.35,238
P2,-0.14,0.35,200
P2,-0.15,0.35,105
P2,-0.04,0.56,398
P2,-0.05,0.56,482
P2,-0.06,0.56,668
P2,-0.06,0.55,482
P2,0.04,0.44,684
P2,-0.16,0.88,206
P2,-0.17,0.88,213
P2,-0.18,0.88,215
P2,0.06,0.52,632
P2,-0.09,0.31,820
P2,-0.10,0.31,748
P2,-0.11,0.31,711
P2,0.01,0.71,4078
P2,-0.22,0.98,225
P2,-0.21,0.98,248
P2,-0.20,0.98,272
P2,0.11,0.53,249
P2,0.12,0.53,307
P2,0.13,0.53,261
P2,-0.03,0.75,504
P2,-0.04,0.75,432
P2,-0.12,0.64,378
P2,-0.13,0.64,336
P2,-0.10,0.20,756
P2,0.18,0.59,151
P2,0.18,0.58,200
P2,-0.12,1.27,44
P2,0.08,0.46,708
P2,0.10,0.46,511
P2,-0.21,0.88,213
P2,-0.20,0.88,331
